,Invoice_No.,Date,Model_ID,Model_x,Region,Make,Model_y,Variant,Ex-Showroom_Price,Displacement,Emission_Norm,Fuel_Type,Body_Type,City_Mileage,Highway_Mileage,Power,Torque,Odometer,Speedometer,Doors
977,3168,2021-07-03,1407,Maruti Suzuki Ertiga Vxi Cng (Cng +,Rajasthan,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"Rs. 8,87,689",1462 cc,BS 6,CNG + Petrol,MUV,,,103Bhp@6000rpm,180Nm@4400rpm,Digital,Analog,5.0
978,3637,2021-07-19,1407,Maruti Suzuki Ertiga Vxi Cng (Cng +,Maharashtra,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"Rs. 8,87,689",1462 cc,BS 6,CNG + Petrol,MUV,,,103Bhp@6000rpm,180Nm@4400rpm,Digital,Analog,5.0
979,2555,2021-08-08,1407,Maruti Suzuki Ertiga Vxi Cng (Cng +,Delhi,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"Rs. 8,87,689",1462 cc,BS 6,CNG + Petrol,MUV,,,103Bhp@6000rpm,180Nm@4400rpm,Digital,Analog,5.0
980,4528,2021-09-19,1407,Maruti Suzuki Ertiga Vxi Cng (Cng +,Haryana,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"Rs. 8,87,689",1462 cc,BS 6,CNG + Petrol,MUV,,,103Bhp@6000rpm,180Nm@4400rpm,Digital,Analog,5.0
981,3904,2021-10-17,1407,Maruti Suzuki Ertiga Vxi Cng (Cng +,Delhi,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"Rs. 8,87,689",1462 cc,BS 6,CNG + Petrol,MUV,,,103Bhp@6000rpm,180Nm@4400rpm,Digital,Analog,5.0
982,2916,2021-11-25,1407,Maruti Suzuki Ertiga Vxi Cng (Cng +,West Bengal,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"Rs. 8,87,689",1462 cc,BS 6,CNG + Petrol,MUV,,,103Bhp@6000rpm,180Nm@4400rpm,Digital,Analog,5.0
983,4296,2021-12-09,1407,Maruti Suzuki Ertiga Vxi Cng (Cng +,Andhra Pradesh,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"Rs. 8,87,689",1462 cc,BS 6,CNG + Petrol,MUV,,,103Bhp@6000rpm,180Nm@4400rpm,Digital,Analog,5.0
984,3931,2021-12-15,1407,Maruti Suzuki Ertiga Vxi Cng (Cng +,Rajasthan,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,"Rs. 8,87,689",1462 cc,BS 6,CNG + Petrol,MUV,,,103Bhp@6000rpm,180Nm@4400rpm,Digital,Analog,5.0
985,2512,2021-01-17,1235,Tata Nexon Xz Plus Dual Tone,Tamil Nadu,Tata,Nexon,Xz Plus Dual Tone,"Rs. 9,70,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
986,4480,2021-02-25,1235,Tata Nexon Xz Plus Dual Tone,Haryana,Tata,Nexon,Xz Plus Dual Tone,"Rs. 9,70,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
987,4367,2021-07-26,1235,Tata Nexon Xz Plus Dual Tone,West Bengal,Tata,Nexon,Xz Plus Dual Tone,"Rs. 9,70,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
988,3092,2021-08-11,1235,Tata Nexon Xz Plus Dual Tone,Tamil Nadu,Tata,Nexon,Xz Plus Dual Tone,"Rs. 9,70,000",1198 cc,BS 6,Petrol,SUV,,,110PS@5000rpm,170Nm@1500-2750rpm,Analog,Analog,5.0
989,2638,2021-01-17,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Karnataka,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
990,5293,2021-01-18,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Rajasthan,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
991,4829,2021-01-22,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Madhya Pradesh,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
992,3255,2021-03-19,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Uttar Pradesh,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
993,3944,2021-05-09,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Karnataka,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
994,3554,2021-07-21,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Karnataka,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
995,4934,2021-08-08,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Madhya Pradesh,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
996,4277,2021-09-08,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Tamil Nadu,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
997,5313,2021-10-04,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Karnataka,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
998,5045,2021-10-13,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,West Bengal,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
999,2792,2021-11-19,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Madhya Pradesh,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
1000,3182,2021-12-02,1467,Hyundai Grand I10 Nios Magna 1.2 Vtvt,Karnataka,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5.0
1001,5495,2021-01-18,1292,Renault Lodgy Stepway Rxz 110Ps 8-Seater,Haryana,Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,"Rs. 12,11,599",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,4.0
1002,4808,2021-03-11,1292,Renault Lodgy Stepway Rxz 110Ps 8-Seater,Maharashtra,Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,"Rs. 12,11,599",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,4.0
1003,4687,2021-05-01,1292,Renault Lodgy Stepway Rxz 110Ps 8-Seater,Karnataka,Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,"Rs. 12,11,599",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,4.0
1004,3053,2021-06-13,1292,Renault Lodgy Stepway Rxz 110Ps 8-Seater,Andhra Pradesh,Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,"Rs. 12,11,599",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,4.0
1005,5116,2021-07-29,1292,Renault Lodgy Stepway Rxz 110Ps 8-Seater,Madhya Pradesh,Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,"Rs. 12,11,599",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,4.0
1006,3058,2021-01-18,1257,Maruti Suzuki Vitara Brezza Zdi,Assam,Maruti Suzuki,Vitara Brezza,Zdi,"Rs. 8,92,243",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
1007,5005,2021-03-27,1257,Maruti Suzuki Vitara Brezza Zdi,West Bengal,Maruti Suzuki,Vitara Brezza,Zdi,"Rs. 8,92,243",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
1008,3005,2021-05-21,1257,Maruti Suzuki Vitara Brezza Zdi,Karnataka,Maruti Suzuki,Vitara Brezza,Zdi,"Rs. 8,92,243",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
1009,2604,2021-10-17,1257,Maruti Suzuki Vitara Brezza Zdi,Tamil Nadu,Maruti Suzuki,Vitara Brezza,Zdi,"Rs. 8,92,243",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
1010,3995,2021-10-18,1257,Maruti Suzuki Vitara Brezza Zdi,Tamil Nadu,Maruti Suzuki,Vitara Brezza,Zdi,"Rs. 8,92,243",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
1011,2551,2021-11-23,1257,Maruti Suzuki Vitara Brezza Zdi,Tamil Nadu,Maruti Suzuki,Vitara Brezza,Zdi,"Rs. 8,92,243",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
1012,4701,2021-01-18,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,Tamil Nadu,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1013,2666,2021-03-21,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,Rajasthan,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1014,4224,2021-04-02,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,Maharashtra,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1015,5145,2021-06-09,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,Haryana,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1016,3564,2021-07-20,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,Tamil Nadu,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1017,2906,2021-07-24,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,Tamil Nadu,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1018,5186,2021-09-09,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,West Bengal,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1019,2503,2021-09-10,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,Maharashtra,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1020,2761,2021-09-30,1276,Renault Duster 110 Ps Rxs Awd (Opt) Diesel,Assam,Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,"Rs. 12,49,990",1461 cc,BS IV,Diesel,SUV,16 km/litre,19.6 km/litre,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,5.0
1021,5297,2021-01-18,1522,Tata Winger 15S,Tamil Nadu,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1022,5206,2021-01-27,1522,Tata Winger 15S,Delhi,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1023,3963,2021-02-06,1522,Tata Winger 15S,Karnataka,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1024,5416,2021-04-06,1522,Tata Winger 15S,Maharashtra,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1025,4396,2021-04-09,1522,Tata Winger 15S,Maharashtra,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1026,2542,2021-04-21,1522,Tata Winger 15S,Delhi,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1027,5113,2021-05-25,1522,Tata Winger 15S,Madhya Pradesh,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1028,3754,2021-06-11,1522,Tata Winger 15S,Delhi,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1029,5421,2021-06-19,1522,Tata Winger 15S,Rajasthan,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1030,4230,2021-06-26,1522,Tata Winger 15S,Maharashtra,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1031,4544,2021-07-04,1522,Tata Winger 15S,Maharashtra,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1032,4778,2021-08-14,1522,Tata Winger 15S,Delhi,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1033,4502,2021-09-15,1522,Tata Winger 15S,Karnataka,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1034,5143,2021-11-19,1522,Tata Winger 15S,Karnataka,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1035,3161,2021-11-21,1522,Tata Winger 15S,West Bengal,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1036,5341,2021-11-25,1522,Tata Winger 15S,Rajasthan,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1037,4496,2021-11-28,1522,Tata Winger 15S,West Bengal,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1038,5378,2021-12-30,1522,Tata Winger 15S,Karnataka,Tata,Winger,15S,"Rs. 12,05,000",2200 cc,BS 6,Diesel,MUV,,,73.5kW@4000rpm,190Nm@1250-3500rpm,Analog,Analog,5.0
1039,4242,2021-01-18,1084,Hyundai Elite I20 Sportz Plus Crdi,Rajasthan,Hyundai,Elite I20,Sportz Plus Crdi,"Rs. 8,46,103",1396 cc,BS IV,Diesel,Hatchback,18.4 km/litre,22.54 km/litre,90PS@4000rpm,220Nm@1500rpm,Digital,Analog,5.0
1040,2608,2021-01-22,1084,Hyundai Elite I20 Sportz Plus Crdi,Uttar Pradesh,Hyundai,Elite I20,Sportz Plus Crdi,"Rs. 8,46,103",1396 cc,BS IV,Diesel,Hatchback,18.4 km/litre,22.54 km/litre,90PS@4000rpm,220Nm@1500rpm,Digital,Analog,5.0
1041,3041,2021-02-09,1084,Hyundai Elite I20 Sportz Plus Crdi,Delhi,Hyundai,Elite I20,Sportz Plus Crdi,"Rs. 8,46,103",1396 cc,BS IV,Diesel,Hatchback,18.4 km/litre,22.54 km/litre,90PS@4000rpm,220Nm@1500rpm,Digital,Analog,5.0
1042,3908,2021-05-07,1084,Hyundai Elite I20 Sportz Plus Crdi,Tamil Nadu,Hyundai,Elite I20,Sportz Plus Crdi,"Rs. 8,46,103",1396 cc,BS IV,Diesel,Hatchback,18.4 km/litre,22.54 km/litre,90PS@4000rpm,220Nm@1500rpm,Digital,Analog,5.0
1043,5214,2021-05-11,1084,Hyundai Elite I20 Sportz Plus Crdi,Andhra Pradesh,Hyundai,Elite I20,Sportz Plus Crdi,"Rs. 8,46,103",1396 cc,BS IV,Diesel,Hatchback,18.4 km/litre,22.54 km/litre,90PS@4000rpm,220Nm@1500rpm,Digital,Analog,5.0
1044,4306,2021-07-05,1084,Hyundai Elite I20 Sportz Plus Crdi,Madhya Pradesh,Hyundai,Elite I20,Sportz Plus Crdi,"Rs. 8,46,103",1396 cc,BS IV,Diesel,Hatchback,18.4 km/litre,22.54 km/litre,90PS@4000rpm,220Nm@1500rpm,Digital,Analog,5.0
1045,4127,2021-09-10,1084,Hyundai Elite I20 Sportz Plus Crdi,Maharashtra,Hyundai,Elite I20,Sportz Plus Crdi,"Rs. 8,46,103",1396 cc,BS IV,Diesel,Hatchback,18.4 km/litre,22.54 km/litre,90PS@4000rpm,220Nm@1500rpm,Digital,Analog,5.0
1046,4513,2021-01-19,1503,Bmw 5-Series 520D Luxury Line,Karnataka,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1047,3979,2021-02-21,1503,Bmw 5-Series 520D Luxury Line,Bihar,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1048,3228,2021-04-12,1503,Bmw 5-Series 520D Luxury Line,Haryana,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1049,3105,2021-05-21,1503,Bmw 5-Series 520D Luxury Line,Uttar Pradesh,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1050,3730,2021-06-07,1503,Bmw 5-Series 520D Luxury Line,Rajasthan,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1051,4647,2021-07-23,1503,Bmw 5-Series 520D Luxury Line,Uttar Pradesh,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1052,5482,2021-08-07,1503,Bmw 5-Series 520D Luxury Line,Madhya Pradesh,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1053,3369,2021-11-04,1503,Bmw 5-Series 520D Luxury Line,Maharashtra,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1054,3544,2021-11-11,1503,Bmw 5-Series 520D Luxury Line,Madhya Pradesh,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1055,3581,2021-11-23,1503,Bmw 5-Series 520D Luxury Line,Maharashtra,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,BS IV,Diesel,Sedan,8.4 km/litre,11.5 km/litre,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,4.0
1056,2607,2021-01-19,1225,Tata Zest Xt Diesel,Karnataka,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1057,2559,2021-01-29,1225,Tata Zest Xt Diesel,Haryana,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1058,3378,2021-03-09,1225,Tata Zest Xt Diesel,Delhi,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1059,4988,2021-06-07,1225,Tata Zest Xt Diesel,Rajasthan,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1060,3116,2021-07-02,1225,Tata Zest Xt Diesel,Andhra Pradesh,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1061,5465,2021-07-10,1225,Tata Zest Xt Diesel,Delhi,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1062,5284,2021-09-04,1225,Tata Zest Xt Diesel,Uttar Pradesh,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1063,4021,2021-09-09,1225,Tata Zest Xt Diesel,Rajasthan,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1064,4898,2021-09-12,1225,Tata Zest Xt Diesel,Haryana,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1065,4338,2021-09-18,1225,Tata Zest Xt Diesel,Madhya Pradesh,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1066,5388,2021-10-15,1225,Tata Zest Xt Diesel,Uttar Pradesh,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1067,4390,2021-10-24,1225,Tata Zest Xt Diesel,Karnataka,Tata,Zest,Xt Diesel,"Rs. 8,55,362",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,90PS@4000rpm,200NM@1750-3000rpm,Digital,Analog,4.0
1068,3199,2021-01-19,1456,Toyota Prius Z8,Bihar,Toyota,Prius,Z8,"Rs. 45,09,000",1798 cc,BS IV,Hybrid,Sedan,15.1 km/litre,18.7 km/litre,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,4.0
1069,2886,2021-02-19,1456,Toyota Prius Z8,Haryana,Toyota,Prius,Z8,"Rs. 45,09,000",1798 cc,BS IV,Hybrid,Sedan,15.1 km/litre,18.7 km/litre,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,4.0
1070,3311,2021-03-22,1456,Toyota Prius Z8,Uttar Pradesh,Toyota,Prius,Z8,"Rs. 45,09,000",1798 cc,BS IV,Hybrid,Sedan,15.1 km/litre,18.7 km/litre,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,4.0
1071,2510,2021-04-21,1456,Toyota Prius Z8,Haryana,Toyota,Prius,Z8,"Rs. 45,09,000",1798 cc,BS IV,Hybrid,Sedan,15.1 km/litre,18.7 km/litre,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,4.0
1072,4970,2021-06-01,1456,Toyota Prius Z8,Haryana,Toyota,Prius,Z8,"Rs. 45,09,000",1798 cc,BS IV,Hybrid,Sedan,15.1 km/litre,18.7 km/litre,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,4.0
1073,4033,2021-06-06,1456,Toyota Prius Z8,Karnataka,Toyota,Prius,Z8,"Rs. 45,09,000",1798 cc,BS IV,Hybrid,Sedan,15.1 km/litre,18.7 km/litre,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,4.0
